actual label,LOC,predicted label,probPos,
0,1185,0,0.0,
1,0,0,0.0,
0,1607,0,0.0,
1,727,0,0.0,
1,55,0,0.45,
1,3,1,0.8,
1,5,1,0.95,
1,113,1,0.95,
1,160,1,0.95,
1,198,1,1.0,
0,185,1,1.0,
0,381,1,1.0,
1,36,1,1.0,
0,0,1,1.0,
1,135,1,1.0,
0,1326,1,1.0,
0,71,1,1.0,
0,3010,1,1.0,
0,451,1,1.0,
1,84,1,1.0,
1,0,1,1.0,
1,0,1,1.0,
0,31,1,1.0,
1,43,1,1.0,
1,220,1,1.0,
1,49,1,1.0,
1,67,1,1.0,
0,383,1,1.0,
0,177,1,1.0,
0,353,1,1.0,
0,194,1,1.0,
0,2064,1,1.0,
0,290,1,1.0,
1,224,1,1.0,
1,1253,1,1.0,
1,27,1,1.0,
0,251,1,1.0,
1,85,1,1.0,
0,947,1,1.0,
0,503,1,1.0,
0,218,1,1.0,
0,317,1,1.0,
1,211,1,1.0,
1,118,1,1.0,
0,358,1,1.0,
1,77,1,1.0,
0,215,1,1.0,
1,126,1,1.0,
1,200,1,1.0,
0,1310,0,0.02,
0,753,0,0.02000036899303899,
0,1671,0,0.02,
0,114,1,0.722092125886508,
0,608,0,0.04101449275365055,
0,81,1,0.8671498594543297,
0,98,1,0.8360706289488593,
0,173,1,0.639661217791123,
0,709,0,0.04101450610032374,
0,1116,0,0.04101449275362369,
0,704,0,0.04101457749406957,
0,3042,0,0.05832108593590528,
1,63,1,0.9048862410091344,
0,566,0,0.1076529083055624,
1,151,1,0.7655719303964126,
0,638,0,0.15636054247534006,
1,135,1,0.8608072703014967,
1,61,1,0.8825619809150759,
0,104,1,0.9480292514299323,
1,385,0,0.2715751224168345,
0,285,1,0.6779863671640791,
0,603,0,0.17091982082795093,
0,176,1,0.9171296749097222,
0,402,0,0.3641157556669236,
1,598,0,0.02200000001065388,
0,2799,0,0.023076923076923078,
0,397,0,0.45369728485604144,
0,1186,0,0.05735099506285947,
0,996,0,0.1424473112341857,
