actual label,LOC,predicted label,probPos,
1,35,1,0.9500003421526376,
0,13,1,0.949994881961944,
1,55,1,0.949998258379896,
1,130,1,0.9499860408590894,
0,485,1,0.9490456724198897,
0,46,1,0.9499988578470908,
1,51,1,0.9495235140251665,
1,39,1,0.9498728758283264,
1,35,1,0.9498996213892271,
1,47,1,0.9499884456055335,
1,36,1,0.949951865162421,
1,44,1,0.9499810741512242,
1,25,1,0.9500003909015415,
0,36,1,0.9499964634657625,
1,4,1,0.9500214876724759,
1,7,1,0.95001994785665,
1,10,1,0.9500229972953236,
1,112,1,0.89993277665161,
1,7,1,0.9500106908565277,
0,61,1,0.9500005799869007,
1,13,1,0.9500260541510697,
1,44,1,0.9499557297072785,
1,22,1,0.9500265979198094,
1,7,1,0.9500148813361884,
1,7,1,0.9500157141574981,
1,139,1,0.9499784998989023,
1,13,1,0.949994659028491,
0,65,1,0.9499817380752722,
0,67,1,0.9499536404992709,
1,24,1,0.9499916703299025,
1,12,1,0.9500135611194258,
1,123,1,0.9499626686167086,
0,32,1,0.9500077734263316,
0,231,1,0.93593645374559,
1,29,1,0.9500090160899226,
1,203,1,0.9453992864335238,
1,383,1,0.780908384207624,
1,375,1,0.8277217101315667,
0,90,1,0.949975818120907,
0,26,1,0.9500197221300566,
1,54,1,0.9500048562956286,
1,22,1,0.9500014257516334,
1,129,1,0.9498874983207193,
0,54,1,0.9214463654158743,
1,171,1,0.9208726494415311,
1,142,1,0.9215558674904767,
1,64,1,0.9214516618241957,
1,22,1,0.9500035203587937,
0,261,1,0.9304682613110682,
0,85,1,0.9497165402964802,
0,382,1,0.8464779281853027,
1,14,1,0.9218026304208792,
1,17,1,0.9499932219419469,
1,36,1,0.9217597611370806,
1,15,1,0.9500084554305672,
1,4,1,0.9500149695557478,
0,38,1,0.9500080359578507,
1,6,1,0.9500136589196977,
1,26,1,0.9499638077729999,
1,125,1,0.9499729904846503,
1,8,1,0.9500182025525765,
0,119,1,0.9499088949265634,
0,80,1,0.9499366593652232,
0,31,1,0.950018853703839,
0,174,1,0.9497050099348219,
0,47,1,0.9501447969236312,
1,78,1,0.9499679774602481,
1,41,1,0.9500389652946983,
1,13,1,0.9500130610477315,
1,18,1,0.9500039868879142,
1,21,1,0.9500125030667201,
1,107,1,0.9499613874182788,
1,8,1,0.9500263489981842,
0,51,1,0.950017017924987,
1,23,1,0.9500369779614983,
1,37,1,0.9500002521205253,
1,30,1,0.9500042350641691,
1,147,1,0.9499647985875168,
1,103,1,0.9500004868978855,
1,14,1,0.9500423022769763,
1,14,1,0.9500573585112445,
1,30,1,0.9500408216633671,
1,30,1,0.9500432181197163,
0,84,1,0.950015039733354,
1,122,1,0.9500076263655763,
1,9,1,0.950053156216222,
1,237,1,0.94996724240952,
0,35,1,0.9499910752421489,
1,19,1,0.9500407646336747,
0,213,1,0.9499734484912917,
