actual label,LOC,predicted label,probPos,
1,61,1,0.8595639619585794,
0,424,1,0.8566816415929942,
1,18,1,0.9044267166543575,
0,282,1,0.9205757822589538,
0,259,1,0.9008307876630036,
0,264,1,0.8219575678347117,
0,609,1,0.7281609779256644,
0,104,1,0.9379151588945387,
0,263,1,0.7586637393733081,
0,364,1,0.8997982667744866,
0,83,1,0.9422545274918086,
1,223,1,0.9100877120514992,
0,169,1,0.9381295152777641,
1,203,1,0.8892116289891616,
1,98,1,0.9500272649406775,
0,24,1,0.9502092920046303,
0,27,1,0.9530948036151393,
1,108,1,0.9409649885572465,
1,8,1,1.0,
1,21,1,0.9497703181620093,
1,5,1,0.9504114970191153,
1,193,1,0.9458648729643511,
1,16,1,0.9504978958788064,
1,73,1,0.9498591519436191,
1,49,1,0.9497339513520382,
1,32,1,0.9498414503142071,
1,121,1,0.932253418295851,
1,6,1,1.0,
0,402,1,0.817446088181139,
1,3,1,0.9552373259992514,
1,10,1,0.9505315995473429,
1,3,1,0.9590914852357088,
1,5,1,0.954558188565624,
0,631,0,0.35719033338539663,
1,51,1,0.9497854428751603,
1,9,1,0.9993990669659659,
1,23,1,0.9500015951350373,
1,6,1,0.9622675504327658,
0,764,0,0.2501108051076607,
0,59,1,0.9500444923860766,
1,156,1,0.9498099360995116,
1,17,1,0.9501956700481834,
1,30,1,0.9503359768242742,
1,14,1,0.96538202181498,
0,17,1,1.0,
0,477,1,0.8522671237804278,
0,133,1,0.9482637015245275,
0,135,1,0.9501180163165458,
1,41,1,0.9505259942840182,
0,121,1,0.9499520791456286,
0,28,1,0.9536465705716226,
1,32,1,0.9495249703337837,
1,41,1,0.938711492582524,
1,141,1,0.950776256146824,
1,129,1,0.9194874724963483,
1,23,1,0.9570579291889102,
