actual label,LOC,predicted label,probPos,
1,61,1,0.8395896836446528,
0,424,1,0.84305207020103,
1,18,1,0.8847018192665608,
0,282,1,0.8783137544806063,
0,259,1,0.8594861266287884,
0,264,1,0.8013198028337671,
0,609,1,0.708406544868043,
0,104,1,0.908359492139357,
0,263,1,0.7326305096366769,
0,364,1,0.8674451519134596,
0,83,1,0.9098949784504831,
1,223,1,0.8726707608137374,
0,169,1,0.9043684806265893,
1,203,1,0.8646353852499059,
1,98,1,0.9499408002635921,
0,24,1,0.9499127283095549,
0,27,1,0.9499878923982902,
1,108,1,0.9410719512754826,
1,8,1,1.0,
1,21,1,0.949693560355224,
1,5,1,0.9499248813499518,
1,193,1,0.9439621101525585,
1,16,1,0.9499494793101426,
1,73,1,0.9496867034784812,
1,49,1,0.9495721319832071,
1,32,1,0.9497357518154056,
1,121,1,0.9263330516995454,
1,6,1,1.0,
0,402,1,0.8173494960612562,
1,3,1,0.9501190198204016,
1,10,1,0.9500104366608783,
1,3,1,0.9501392295271485,
1,5,1,0.9500333774275005,
0,631,1,0.5393288718538811,
1,51,1,0.9497297352123637,
1,9,1,0.9958843420719576,
1,23,1,0.9498988952082392,
1,6,1,0.9501659226053443,
0,764,1,0.50557696985289,
0,59,1,0.9499311911240905,
1,156,1,0.9497425991928129,
1,17,1,0.9499517084987001,
1,30,1,0.9499606568947583,
1,14,1,0.950182867596965,
0,17,1,1.0,
0,477,1,0.890652288878799,
0,133,1,0.9477711140956953,
0,135,1,0.949915596642103,
1,41,1,0.9499823817684716,
0,121,1,0.9498218405046502,
0,28,1,0.9500614521386128,
1,32,1,0.9498792081602321,
1,41,1,0.9493237244911809,
1,141,1,0.949988859132139,
1,129,1,0.9465081782743419,
1,23,1,0.9502503110781728,
