actual label,LOC,predicted label,probPos,
1,35,1,0.9466960111727019,
0,13,1,0.9417867153173477,
1,55,1,0.9446354531075697,
1,130,1,0.9267867665447568,
0,485,1,0.8602048512143579,
0,46,1,0.99500431760606,
1,51,1,0.8855029159298098,
1,39,1,0.9515420550454372,
1,35,1,0.956708872090684,
1,47,1,0.9837565643186006,
1,36,1,0.9672126865082664,
1,44,1,0.9819937263481201,
1,25,1,0.9965178871784927,
0,36,1,0.9933501595447763,
1,4,1,0.9995395244300449,
1,7,1,0.9994561592069262,
1,10,1,0.9995186637143034,
1,112,1,0.9036632257872492,
1,7,1,0.9990710300006385,
0,61,1,0.9968926559175364,
1,13,1,0.9996252274512532,
1,44,1,0.9696104261664491,
1,22,1,0.999689577188495,
1,7,1,0.9993149577497109,
1,7,1,0.9988002705111733,
1,139,1,0.928801751456444,
1,13,1,0.9602262135714291,
0,65,1,0.9454820204641907,
0,67,1,0.9389219605648741,
1,24,1,0.9572600490327442,
1,12,1,0.9687724518509635,
1,123,1,0.9379686182531746,
0,32,1,0.9968063759304304,
0,231,1,0.8526433503926281,
1,29,1,0.9687121771145982,
1,203,1,0.8624032540683422,
1,383,1,0.7220019674917323,
1,375,1,0.7888945776194636,
0,90,1,0.9710021957031664,
0,26,1,0.996405575581026,
1,54,1,0.9921995925811083,
1,22,1,0.9904929173946329,
1,129,1,0.9519966279728193,
0,54,1,0.9696440320934011,
1,171,1,0.9015650343003973,
1,142,1,0.9517815442162594,
1,64,1,0.9303333445784405,
1,22,1,0.9643288506276646,
0,261,1,0.8880247437908171,
0,85,1,0.9330146537801346,
0,382,1,0.920624147186334,
1,14,1,0.9645034308556909,
1,17,1,0.9545335543613968,
1,36,1,0.9909083145739841,
1,15,1,0.9920803430200149,
1,4,1,0.9916011955496318,
0,38,1,0.9894493929069922,
1,6,1,0.9906241446789366,
1,26,1,0.958950990825105,
1,125,1,0.9634592242798223,
1,8,1,0.9943792483122401,
0,119,1,0.9486037463987088,
0,80,1,0.9565829129246118,
0,31,1,0.9928084254106586,
0,174,1,0.9301759603528004,
0,47,1,0.991647485276553,
1,78,1,0.9594157682248557,
1,41,1,0.9937923970247811,
1,13,1,0.9920681251863183,
1,18,1,0.9872720667458517,
1,21,1,0.9928240998848814,
1,107,1,0.9602566123874816,
1,8,1,0.9942412755540444,
0,51,1,0.9948687335818166,
1,23,1,0.9968601816327392,
1,37,1,0.982833901833866,
1,30,1,0.9888133646301484,
1,147,1,0.9656909295158442,
1,103,1,0.9863106470957053,
1,14,1,0.9971009923705647,
1,14,1,0.9981532665537223,
1,30,1,0.997800195115332,
1,30,1,0.9982117854381617,
0,84,1,0.9971795424556417,
1,122,1,0.995036871768573,
1,9,1,0.9983895896931287,
1,237,1,0.9581108658952194,
0,35,1,0.9768927120987829,
1,19,1,0.9981490045888666,
0,213,1,0.9667913874339599,
0,70,1,0.9978695336027308,
1,43,1,0.9937962330457946,
1,70,1,0.988802996911231,
0,154,1,0.983488776408301,
0,217,1,0.9929094638112999,
1,23,1,0.9929114608885227,
1,19,1,0.9989688661888992,
0,41,1,0.9985269982413593,
0,233,1,0.9613744937493633,
0,38,1,0.9979118933480559,
0,35,1,0.9986728344361945,
1,7,1,0.9990723651332294,
0,62,1,0.9984571673183542,
1,13,1,0.9988611641723637,
1,36,1,0.9853188045309336,
1,19,1,0.9951972366236589,
0,11,1,0.9991461963959202,
0,41,1,0.9807892843154209,
1,136,1,0.9967203093409612,
0,116,1,0.9552435741398014,
1,34,1,0.9987688565564354,
0,148,1,0.9797996972182649,
0,21,1,0.9990251427926674,
1,28,1,0.9969576823136246,
1,7,1,0.9990971162383365,
1,34,1,0.9992262324753666,
1,18,1,0.999066808559202,
1,58,1,0.9955573894955189,
0,343,1,0.8465972404156377,
1,8,1,0.9967717605830433,
1,42,1,0.9916615453109763,
1,26,1,0.9914051617559604,
1,306,1,0.8090790168832125,
0,9,1,0.9984276068003017,
0,25,1,0.997608180600681,
1,13,1,0.9978611302338282,
0,61,1,0.9900630602853958,
1,91,1,0.974435036737475,
1,174,1,0.8512326872797609,
0,82,1,0.9742822915929249,
1,38,1,0.9918674755498949,
1,134,1,0.9538480265044813,
0,37,1,0.9875325604665217,
1,25,1,0.9760002851469374,
1,63,1,0.9671339240951589,
0,51,1,0.9920361898270815,
1,38,1,0.9921450153507905,
0,15,1,0.9916435591401356,
1,15,1,0.9892072126640947,
1,7,1,0.9915540250903199,
1,7,1,0.9925135666369908,
1,22,1,0.9939543999290368,
1,23,1,0.9866534803600386,
1,33,1,0.9733292950534551,
1,10,1,0.9936806850208619,
1,11,1,0.9943274807576783,
1,26,1,0.9942495975606306,
1,29,1,0.9945019499629428,
0,64,1,0.992804690728174,
0,43,1,0.9936015283123639,
1,12,1,0.9856766673541439,
1,33,1,0.9908055738636978,
1,5,1,0.9935955583529317,
1,4,1,0.9939905282062267,
1,9,1,0.9940993160923439,
0,93,1,0.9754325619578417,
1,24,1,0.9940117060264418,
1,64,1,0.9750545610897422,
0,23,1,0.990173326110576,
1,87,1,0.9927166156699438,
1,14,1,0.9956271266135367,
0,49,1,0.9949146554209332,
0,120,1,0.9480712837846228,
1,32,1,0.961044933748688,
1,243,1,0.9509265121737579,
1,66,1,0.98653783026202,
0,9,1,0.9967986184896324,
1,40,1,0.9961965883200898,
1,28,1,0.9744374847764613,
1,48,1,0.9787583602578472,
1,7,1,0.9965278492305835,
1,28,1,0.9957322701075044,
1,15,1,0.9961797472207581,
1,29,1,0.9965758793577286,
1,7,1,0.9973360195067681,
1,36,1,0.9954135855455692,
0,26,1,0.9973572308921919,
1,6,1,0.9976158044804752,
1,4,1,0.9978781752300957,
1,38,1,0.9944827461989696,
0,9,1,0.9974835817289505,
1,55,1,0.9929091333342107,
1,208,1,0.9138644893820892,
0,392,1,0.7261292033778017,
0,180,1,0.937252806209966,
1,85,1,0.9880959994949301,
0,78,1,0.9975716508697877,
1,141,1,0.9800856203367394,
0,398,1,0.7190344312697504,
0,11,1,0.9978892012691102,
0,9,1,0.9961474691730988,
1,15,1,0.9961224332549772,
1,50,1,0.9852057890365842,
1,214,1,0.9650966258728575,
0,168,1,0.9806706940550475,
1,128,1,0.9932144051655429,
1,127,1,0.9584248588776549,
0,41,1,0.997901365006267,
1,13,1,0.9975577638330699,
1,24,1,0.9938043288998595,
1,5,1,0.9982253577337035,
1,5,1,0.9983150723550839,
1,237,1,0.9237204584044136,
1,181,1,0.8642135765886951,
1,38,1,0.9922693456458191,
0,101,1,0.9701916926985706,
1,18,1,0.9985002046901792,
1,8,1,0.997513683603602,
0,43,1,0.9984760156095479,
0,39,1,0.9984747119158104,
1,87,1,0.9973790371092106,
1,31,1,0.9978844430375398,
0,51,1,0.9996502425436645,
1,10,1,0.9987804623154937,
0,79,1,0.9924474239509078,
0,175,1,0.9609779169073315,
1,4,1,0.9987973340150088,
0,94,1,0.9756209200900535,
1,4,1,0.9988558155529544,
1,4,1,0.998963685101321,
1,28,1,0.9988854273310075,
1,48,1,0.9936160669248928,
1,30,1,0.9909924744278367,
1,26,1,0.9991085914261808,
1,4,1,0.999776069211911,
0,47,1,0.9989422059118442,
1,5,1,0.9991381679245233,
0,41,1,0.9991013409739627,
1,49,1,0.997774128271702,
0,56,1,0.9942479276361935,
1,8,1,0.9989406549680867,
1,21,1,0.9965609320315799,
1,16,1,0.9979003160030058,
1,29,1,0.9991995111701385,
0,272,1,0.8507637192746655,
1,41,1,0.982595951819768,
0,108,1,0.9967517523902618,
0,33,1,0.9993935993373728,
0,47,1,0.9982821118492241,
1,146,1,0.9941355033930238,
1,162,1,0.9543045254417475,
0,47,1,0.9993347301968566,
1,19,1,0.9995088908177377,
1,53,1,0.9966651982321704,
1,30,1,0.9987732258058024,
1,44,1,0.9994858942118163,
1,56,1,0.9993181566529691,
1,31,1,0.9996090409972294,
1,21,1,0.999657323172424,
0,28,1,0.9994073364869595,
1,183,1,0.9914030205320314,
0,45,1,0.9991299817571313,
1,297,1,0.8495627731907446,
1,10,1,0.9991360260277851,
1,447,0,0.441279100344676,
0,6,1,0.9987660400063134,
0,20,1,0.9985989244753382,
1,30,1,0.997737745268768,
1,4,1,0.9989331328167733,
0,301,1,0.8468972126740762,
1,44,1,0.9959017221478572,
1,23,1,0.9968794100873902,
1,69,1,0.9927898113550911,
1,4,1,0.9987465404231542,
0,14,1,0.9986922608396597,
1,33,1,0.9987596508052693,
1,18,1,0.9989325622724181,
1,10,1,0.9989950243988949,
1,81,1,0.9984672312973604,
0,9,1,0.9986861887102162,
1,176,1,0.9799516960085735,
1,6,1,0.9988783912180066,
0,57,1,0.9901978205606305,
1,14,1,0.9990881771143773,
0,157,1,0.9831881837517551,
0,489,1,0.5014187698004641,
1,70,1,0.9983320049887,
0,39,1,0.9987284580979201,
1,72,1,0.9975752500897139,
1,63,1,0.9971410746776673,
1,8,1,0.9922141947400384,
1,13,1,0.9988198626712441,
1,26,1,0.998919904474503,
1,45,1,0.9969979443081691,
1,24,1,0.992213962595844,
1,10,1,0.9639169816315467,
1,15,1,0.9831027809418161,
1,23,1,0.9955368599267219,
0,88,1,0.9789021757628446,
1,34,1,0.9942458329517978,
1,16,1,0.994849414773981,
0,115,1,0.9700508095231252,
