actual label,LOC,predicted label,probPos,
1,61,1,0.8394158760876103,
0,424,1,0.8413239826284746,
1,18,1,0.8724371037468668,
0,282,1,0.8671521849381698,
0,259,1,0.8495391286540366,
0,264,1,0.8120032405196591,
0,609,1,0.7648330837175938,
0,104,1,0.8571439595506444,
0,263,1,0.7166538849098443,
0,364,1,0.8299949762404486,
0,83,1,0.8629213357775823,
1,223,1,0.8310324783760166,
0,169,1,0.8575477816310446,
1,203,1,0.8231769546539438,
1,98,1,0.9211743276230357,
0,24,1,0.9128006137386604,
0,27,1,0.9372096088206611,
1,108,1,0.891974718304174,
1,8,1,1.0,
1,21,1,0.9039150941349762,
1,5,1,0.9177245515082285,
1,193,1,0.894308632070804,
1,16,1,0.9206562147143929,
1,73,1,0.902310520361311,
1,49,1,0.9014506420009702,
1,32,1,0.9007113045123303,
1,121,1,0.862913788915417,
1,6,1,1.0,
0,402,1,0.7980181215930534,
1,3,1,0.9464110951586775,
1,10,1,0.9267319254886826,
1,3,1,0.9480797017049175,
1,5,1,0.9404490657659095,
0,631,0,0.27067567275182297,
1,51,1,0.8704813867092815,
1,9,1,0.9683274577227949,
1,23,1,0.8719488481290114,
1,6,1,0.9161028310779473,
0,764,0,0.15521093284785673,
0,59,1,0.8728620465430581,
1,156,1,0.8707459910226815,
1,17,1,0.9038052738501682,
1,30,1,0.9033478584329961,
1,14,1,0.9461820517383032,
0,17,1,1.0,
0,477,1,0.8303400781154509,
0,133,1,0.8883750345291933,
0,135,1,0.9012783116966954,
1,41,1,0.9060489347447968,
0,121,1,0.8997206342068411,
0,28,1,0.927918870328966,
1,32,1,0.9001286806962293,
1,41,1,0.8972258678132157,
1,141,1,0.9109253180354067,
1,129,1,0.8912554031321255,
1,23,1,0.9486653032176188,
