actual label,LOC,predicted label,probPos,
0,1185,0,0.0,
1,0,0,0.0,
0,1607,0,0.0,
1,727,0,0.0,
1,55,0,0.35,
1,3,1,0.6,
1,5,1,0.7,
1,113,1,0.9,
1,160,1,0.9,
1,198,1,0.95,
0,185,1,0.95,
0,381,1,0.95,
1,36,1,0.95,
0,0,1,1.0,
1,135,1,1.0,
0,1326,1,1.0,
0,71,1,1.0,
0,3010,1,1.0,
0,451,1,1.0,
1,84,1,1.0,
1,0,1,1.0,
1,0,1,1.0,
0,31,1,1.0,
1,43,1,1.0,
1,220,1,1.0,
1,49,1,1.0,
1,67,1,1.0,
0,383,1,1.0,
0,177,1,1.0,
0,353,1,1.0,
0,194,1,1.0,
0,2064,1,1.0,
0,290,1,1.0,
1,224,1,1.0,
1,1253,1,1.0,
1,27,1,1.0,
0,251,1,1.0,
1,85,1,1.0,
0,947,1,1.0,
0,503,1,1.0,
0,218,1,1.0,
0,317,1,1.0,
1,211,1,1.0,
1,118,1,1.0,
0,358,1,1.0,
1,77,1,1.0,
0,215,1,1.0,
1,126,1,1.0,
1,200,1,1.0,
0,1310,0,3.8139869995643257E-25,
0,753,0,2.4563336726049928E-5,
0,1671,0,1.1909423476191668E-49,
0,114,1,0.8133324410003475,
0,608,0,0.043406593623092085,
0,81,1,0.9103051321444939,
0,98,1,0.8860318560227475,
0,173,1,0.9168329023953449,
0,709,0,0.04430167113057844,
0,1116,0,0.04340659340659603,
0,704,0,0.04745443582137844,
0,3042,0,0.0610014619883041,
1,63,1,0.9109976233526302,
0,566,0,0.053051670746832494,
1,151,1,0.85931080655132,
0,638,0,0.3224982905321184,
1,135,1,0.9419694633466096,
1,61,1,0.9727779892070713,
0,104,1,0.9999666578151232,
1,385,1,0.5544347691705591,
0,285,1,0.8623284706580365,
0,603,0,0.33114177620739593,
0,176,1,0.9790542957077711,
0,402,1,0.6339474620702593,
1,598,0,0.030303030478131904,
0,2799,0,0.030597014925373135,
0,397,0,0.45969894421167723,
