actual label,LOC,predicted label,probPos,
0,1185,0,0.0,
1,0,0,0.0,
0,1607,0,0.0,
1,727,0,0.0,
1,55,0,0.35,
1,3,1,0.6,
1,5,1,0.85,
1,113,1,0.95,
1,160,1,1.0,
1,198,1,1.0,
0,185,1,1.0,
0,381,1,1.0,
1,36,1,1.0,
0,0,1,1.0,
1,135,1,1.0,
0,1326,1,1.0,
0,71,1,1.0,
0,3010,1,1.0,
0,451,1,1.0,
1,84,1,1.0,
1,0,1,1.0,
1,0,1,1.0,
0,31,1,1.0,
1,43,1,1.0,
1,220,1,1.0,
1,49,1,1.0,
1,67,1,1.0,
0,383,1,1.0,
0,177,1,1.0,
0,353,1,1.0,
0,194,1,1.0,
0,2064,1,1.0,
0,290,1,1.0,
1,224,1,1.0,
1,1253,1,1.0,
1,27,1,1.0,
0,251,1,1.0,
1,85,1,1.0,
0,947,1,1.0,
0,503,1,1.0,
0,218,1,1.0,
0,317,1,1.0,
1,211,1,1.0,
1,118,1,1.0,
0,358,1,1.0,
1,77,1,1.0,
0,215,1,1.0,
1,126,1,1.0,
1,200,1,1.0,
0,1310,0,0.04965277777777778,
0,753,0,0.049654240240719516,
0,1671,0,0.04965277777777778,
0,114,1,0.752071697015949,
0,608,0,0.048024316109639066,
0,81,1,0.8409769590593367,
0,98,1,0.8339415073946602,
0,173,1,0.8424520648811346,
0,709,0,0.048031876520494746,
0,1116,0,0.048024316109422496,
0,704,0,0.04805404565326247,
0,3042,0,0.02059003680475157,
1,63,1,0.9189501493144305,
0,566,0,0.17229084004871859,
1,151,1,0.8304487141156722,
0,638,0,0.31907152946806516,
1,135,1,0.8744558099404511,
1,61,1,0.9067312990275587,
0,104,1,0.8975181628971878,
1,385,0,0.4717398468032177,
0,285,1,0.7898923237854344,
0,603,0,0.2706634151563191,
0,176,1,0.8744152425057035,
0,402,0,0.49126576122421495,
1,598,0,0.02238262832733337,
0,2799,0,0.022727272727272728,
0,397,0,0.4881741871350941,
0,1186,0,0.06000546000546001,
