actual label,LOC,predicted label,probPos,
0,1185,0,0.0,
1,0,0,0.0,
0,1607,0,0.0,
1,727,0,0.0,
1,55,1,0.55,
1,3,1,0.8,
1,5,1,0.85,
1,113,1,0.9,
1,160,1,1.0,
1,198,1,1.0,
0,185,1,1.0,
0,381,1,1.0,
1,36,1,1.0,
0,0,1,1.0,
1,135,1,1.0,
0,1326,1,1.0,
0,71,1,1.0,
0,3010,1,1.0,
0,451,1,1.0,
1,84,1,1.0,
1,0,1,1.0,
1,0,1,1.0,
0,31,1,1.0,
1,43,1,1.0,
1,220,1,1.0,
1,49,1,1.0,
1,67,1,1.0,
0,383,1,1.0,
0,177,1,1.0,
0,353,1,1.0,
0,194,1,1.0,
0,2064,1,1.0,
0,290,1,1.0,
1,224,1,1.0,
1,1253,1,1.0,
1,27,1,1.0,
0,251,1,1.0,
1,85,1,1.0,
0,947,1,1.0,
0,503,1,1.0,
0,218,1,1.0,
0,317,1,1.0,
1,211,1,1.0,
1,118,1,1.0,
0,358,1,1.0,
1,77,1,1.0,
0,215,1,1.0,
1,126,1,1.0,
1,200,1,1.0,
0,1310,0,0.04292653309046752,
0,753,0,0.04292658232810644,
0,1671,0,0.04292653309046752,
0,114,1,0.7019719784710844,
0,608,0,0.0638086795503189,
0,81,1,0.8037802846239307,
0,98,1,0.7850698932230872,
0,173,1,0.7520037383728877,
0,709,0,0.06380897103213115,
0,1116,0,0.06380867950016886,
0,704,0,0.06381618688128467,
0,3042,0,0.06300818688933142,
1,63,1,0.9129970589138583,
0,566,0,0.13939244786439378,
1,151,1,0.867137821048171,
0,638,0,0.3125935685269921,
1,135,1,0.9419114892606381,
1,61,1,0.9692055575119207,
0,104,1,0.9696706310702737,
1,385,0,0.4731390330411517,
0,285,1,0.8643176904122007,
0,603,0,0.320068466574355,
0,176,1,0.9693909616672819,
0,402,1,0.6716685706492181,
1,598,0,0.019696971696437807,
0,2799,0,0.020149253731343283,
0,397,1,0.6048371423878318,
0,1186,0,0.05522407919948904,
