actual label,LOC,predicted label,probPos,
0,1185,0,0.0,
1,0,0,0.0,
0,1607,0,0.0,
1,727,0,0.0,
1,55,0,0.3,
1,3,1,0.7,
1,5,1,0.85,
1,113,1,0.85,
1,160,1,0.95,
1,198,1,1.0,
0,185,1,1.0,
0,381,1,1.0,
1,36,1,1.0,
0,0,1,1.0,
1,135,1,1.0,
0,1326,1,1.0,
0,71,1,1.0,
0,3010,1,1.0,
0,451,1,1.0,
1,84,1,1.0,
1,0,1,1.0,
1,0,1,1.0,
0,31,1,1.0,
1,43,1,1.0,
1,220,1,1.0,
1,49,1,1.0,
1,67,1,1.0,
0,383,1,1.0,
0,177,1,1.0,
0,353,1,1.0,
0,194,1,1.0,
0,2064,1,1.0,
0,290,1,1.0,
1,224,1,1.0,
1,1253,1,1.0,
1,27,1,1.0,
0,251,1,1.0,
1,85,1,1.0,
0,947,1,1.0,
0,503,1,1.0,
0,218,1,1.0,
0,317,1,1.0,
1,211,1,1.0,
1,118,1,1.0,
0,358,1,1.0,
1,77,1,1.0,
0,215,1,1.0,
1,126,1,1.0,
1,200,1,1.0,
0,1310,0,0.0375,
0,753,0,0.0876872802236941,
0,1671,0,0.0375,
0,114,1,0.8479483447277592,
0,608,0,0.05645174607312915,
0,81,1,0.8626749197017588,
0,98,1,0.8567518392238593,
0,173,1,0.8065116747067622,
0,709,0,0.056724574924027125,
0,1116,0,0.05645174571805008,
0,704,0,0.06108502061159042,
0,3042,0,0.09455041627733203,
1,63,1,0.8445485718700064,
0,566,0,0.06798934439977852,
1,151,1,0.8566074758699042,
0,638,0,0.29046666041100755,
1,135,1,0.8852062351086551,
1,61,1,0.8852067062617797,
0,104,1,0.8878376610142098,
1,385,0,0.48783775961072606,
0,285,1,0.76877934592179,
0,603,0,0.30128329273755694,
0,176,1,0.8691450198507631,
0,402,1,0.6713471580625517,
1,598,0,0.11915180170548792,
0,2799,0,0.12265503815685785,
0,397,1,0.7527442325888246,
0,1186,0,0.09124031257326451,
