actual label,LOC,predicted label,probPos,
1,61,1,0.8960998589865552,
0,424,1,0.8917037326617727,
1,18,1,0.9001190550849294,
0,282,1,0.9010493485792738,
0,259,1,0.8991295067786377,
0,264,1,0.8881472439331162,
0,609,1,0.8158510319346991,
0,104,1,0.9022658294803214,
0,263,1,0.8278264230835773,
0,364,1,0.8976432635257403,
0,83,1,0.9042550878482679,
1,223,1,0.899983508010022,
0,169,1,0.9032866050230677,
1,203,1,0.8985083844259553,
1,98,1,0.9505901158415465,
0,24,1,0.9432783961841886,
0,27,1,0.9501625355748843,
1,108,1,0.9040788187321315,
1,8,1,1.0,
1,21,1,0.9291987022878831,
1,5,1,0.944784375083642,
1,193,1,0.9091546902603393,
1,16,1,0.945493370896458,
1,73,1,0.9299363150093514,
1,49,1,0.928059475796948,
1,32,1,0.9304933894628837,
1,121,1,0.9013977871736044,
1,6,1,1.0,
0,402,1,0.8551873505676063,
1,3,1,0.9604368185743415,
1,10,1,0.9475362624232782,
1,3,1,0.96763840103687,
1,5,1,0.9504050691557244,
0,631,0,0.24017907871021055,
1,51,1,0.9272445440125484,
1,9,1,0.9999999000922758,
1,23,1,0.9347117069614228,
1,6,1,0.9608025605799757,
0,764,0,0.19255754013077162,
0,59,1,0.9404704356196664,
1,156,1,0.9305260877442428,
1,17,1,0.9381020552952375,
1,30,1,0.9396680392190163,
1,14,1,0.9566008578879328,
0,17,1,1.0,
0,477,1,0.8620071300572842,
0,133,1,0.9133122721096145,
0,135,1,0.9414134326570563,
1,41,1,0.9439806646317918,
0,121,1,0.9403453085771629,
0,28,1,0.9506728661144764,
1,32,1,0.9235228333047625,
1,41,1,0.9120822083296641,
1,141,1,0.9482243516210767,
1,129,1,0.9047909203449709,
1,23,1,0.9693716166320332,
