actual label,LOC,predicted label,probPos,
0,1185,0,0.0,
1,0,0,0.0,
0,1607,0,0.0,
1,727,0,0.0,
1,55,0,0.4,
1,3,1,0.8,
1,5,1,0.95,
1,113,1,1.0,
1,160,1,1.0,
1,198,1,1.0,
0,185,1,1.0,
0,381,1,1.0,
1,36,1,1.0,
0,0,1,1.0,
1,135,1,1.0,
0,1326,1,1.0,
0,71,1,1.0,
0,3010,1,1.0,
0,451,1,1.0,
1,84,1,1.0,
1,0,1,1.0,
1,0,1,1.0,
0,31,1,1.0,
1,43,1,1.0,
1,220,1,1.0,
1,49,1,1.0,
1,67,1,1.0,
0,383,1,1.0,
0,177,1,1.0,
0,353,1,1.0,
0,194,1,1.0,
0,2064,1,1.0,
0,290,1,1.0,
1,224,1,1.0,
1,1253,1,1.0,
1,27,1,1.0,
0,251,1,1.0,
1,85,1,1.0,
0,947,1,1.0,
0,503,1,1.0,
0,218,1,1.0,
0,317,1,1.0,
1,211,1,1.0,
1,118,1,1.0,
0,358,1,1.0,
1,77,1,1.0,
0,215,1,1.0,
1,126,1,1.0,
1,200,1,1.0,
0,1310,0,4.140366823539753E-32,
0,753,0,2.4966055379582595E-9,
0,1671,0,8.090726301720378E-55,
0,114,1,0.6512018506856458,
0,608,0,8.606251801656515E-16,
0,81,1,0.9311548910292974,
0,98,1,0.8464893646572419,
0,173,1,0.7930068433476739,
0,709,0,7.257563331560198E-10,
0,1116,0,7.92218748036526E-22,
0,704,0,6.355290223106846E-9,
0,3042,0,0.016964285714285713,
1,63,1,0.9665383618057428,
0,566,0,0.017087725686531274,
1,151,1,0.8020442988049696,
0,638,0,0.10518021495904577,
1,135,1,0.9970699237330513,
1,61,1,0.9995328878551408,
0,104,1,0.9995051372195849,
1,385,0,0.3811977196697988,
0,285,1,0.8896771087572741,
0,603,0,0.10739419388259308,
0,176,1,0.9970931725377119,
0,402,0,0.4980121084453197,
1,598,0,2.0251136218328966E-11,
0,2799,0,5.733688552298015E-59,
0,397,0,0.465987906000362,
