actual label,LOC,predicted label,probPos,
1,61,1,0.8329697307558129,
0,424,1,0.851643991873749,
1,18,1,0.8759906453427131,
0,282,1,0.8888089213353936,
0,259,1,0.8610130078445604,
0,264,1,0.809002114978983,
0,609,1,0.7522813840268687,
0,104,1,0.9068802582099951,
0,263,1,0.7370110868008678,
0,364,1,0.8772443409307821,
0,83,1,0.9261190575465429,
1,223,1,0.8699613977631409,
0,169,1,0.9155159999575837,
1,203,1,0.8599303366189192,
1,98,1,0.9702160828936887,
0,24,1,0.9694283259779833,
0,27,1,0.9700697635163875,
1,108,1,0.9219871702270745,
1,8,1,0.9704545454545455,
1,21,1,0.9662114920637755,
1,5,1,0.9697567414188126,
1,193,1,0.9417916081827256,
1,16,1,0.9702123883058803,
1,73,1,0.9668165929553524,
1,49,1,0.9658636777877442,
1,32,1,0.9630848729252938,
1,121,1,0.8931042716753493,
1,6,1,0.9702928870292886,
0,402,1,0.8103343111547281,
1,3,1,0.9706286523886163,
1,10,1,0.9996831774457602,
1,3,1,0.9707439388432549,
1,5,1,0.9706367413872916,
0,631,0,0.3457553021071717,
1,51,1,0.9558377433608054,
1,9,1,0.970270270100734,
1,23,1,0.9646297904031652,
1,6,1,0.9703626353562761,
0,764,0,0.2227878976826184,
0,59,1,0.9685116212777467,
1,156,1,0.9630795159155499,
1,17,1,0.9688957728249814,
1,30,1,0.9699567739028703,
1,14,1,0.970958089146199,
0,17,1,1.0,
0,477,1,0.8848804151640136,
0,133,1,0.9666718145659896,
0,135,1,0.9984250121019468,
1,41,1,0.9994740602246667,
0,121,1,0.9953934397206103,
0,28,1,0.9999231760312549,
1,32,1,0.9885764257994671,
1,41,1,0.9544522190106173,
1,141,1,0.9997287896410715,
1,129,1,0.9499185268678803,
1,23,1,0.9999871144288968,
