actual label,LOC,predicted label,probPos,
0,1185,0,0.0,
1,0,0,0.0,
0,1607,0,0.0,
1,727,0,0.0,
1,55,0,0.45,
1,3,1,0.85,
1,5,1,1.0,
1,113,1,1.0,
1,160,1,1.0,
1,198,1,1.0,
0,185,1,1.0,
0,381,1,1.0,
1,36,1,1.0,
0,0,1,1.0,
1,135,1,1.0,
0,1326,1,1.0,
0,71,1,1.0,
0,3010,1,1.0,
0,451,1,1.0,
1,84,1,1.0,
1,0,1,1.0,
1,0,1,1.0,
0,31,1,1.0,
1,43,1,1.0,
1,220,1,1.0,
1,49,1,1.0,
1,67,1,1.0,
0,383,1,1.0,
0,177,1,1.0,
0,353,1,1.0,
0,194,1,1.0,
0,2064,1,1.0,
0,290,1,1.0,
1,224,1,1.0,
1,1253,1,1.0,
1,27,1,1.0,
0,251,1,1.0,
1,85,1,1.0,
0,947,1,1.0,
0,503,1,1.0,
0,218,1,1.0,
0,317,1,1.0,
1,211,1,1.0,
1,118,1,1.0,
0,358,1,1.0,
1,77,1,1.0,
0,215,1,1.0,
1,126,1,1.0,
1,200,1,1.0,
0,1310,0,0.03896276595744681,
0,753,0,0.03896276752213847,
0,1671,0,0.03896276595744681,
0,114,1,0.5943334244229443,
0,608,0,0.03724489795918392,
0,81,1,0.7944748831585329,
0,98,1,0.7705138662301845,
0,173,1,0.7837261362804266,
0,709,0,0.037244950701835644,
0,1116,0,0.03724489795918367,
0,704,0,0.03724521462944076,
0,3042,0,0.03578167115902965,
1,63,1,0.8844368932416232,
0,566,0,0.08713189334649606,
1,151,1,0.6971748452581521,
0,638,0,0.14737217133003633,
1,135,1,0.8457839477038638,
1,61,1,0.8699414314161975,
0,104,1,0.8787687574947188,
1,385,0,0.47345609206331973,
0,285,1,0.7139223549439813,
0,603,0,0.09258260267385934,
0,176,1,0.847188716757455,
0,402,1,0.5407627049230589,
1,598,0,0.040827612515766346,
0,2799,0,0.040827612509534705,
0,397,1,0.6040353378777155,
0,1186,0,0.03356481481481481,
