actual label,LOC,predicted label,probPos,
0,1185,0,0.0,
1,0,0,0.0,
0,1607,0,0.0,
1,727,0,0.0,
1,55,0,0.3,
1,3,1,0.55,
1,5,1,0.75,
1,113,1,0.9,
1,160,1,0.95,
1,198,1,0.95,
0,185,1,1.0,
0,381,1,1.0,
1,36,1,1.0,
0,0,1,1.0,
1,135,1,1.0,
0,1326,1,1.0,
0,71,1,1.0,
0,3010,1,1.0,
0,451,1,1.0,
1,84,1,1.0,
1,0,1,1.0,
1,0,1,1.0,
0,31,1,1.0,
1,43,1,1.0,
1,220,1,1.0,
1,49,1,1.0,
1,67,1,1.0,
0,383,1,1.0,
0,177,1,1.0,
0,353,1,1.0,
0,194,1,1.0,
0,2064,1,1.0,
0,290,1,1.0,
1,224,1,1.0,
1,1253,1,1.0,
1,27,1,1.0,
0,251,1,1.0,
1,85,1,1.0,
0,947,1,1.0,
0,503,1,1.0,
0,218,1,1.0,
0,317,1,1.0,
1,211,1,1.0,
1,118,1,1.0,
0,358,1,1.0,
1,77,1,1.0,
0,215,1,1.0,
1,126,1,1.0,
1,200,1,1.0,
0,1310,0,0.052984189723320155,
0,753,0,0.05298419009705654,
0,1671,0,0.052984189723320155,
0,114,1,0.6388648250869544,
0,608,0,0.0517616191904048,
0,81,1,0.874344501018,
0,98,1,0.8534741177290256,
0,173,1,0.7466668308338543,
0,709,0,0.05176161919550985,
0,1116,0,0.0517616191904048,
0,704,0,0.051761619331880226,
0,3042,0,0.07342014903565167,
1,63,1,0.9175271710566897,
0,566,0,0.07470691473139932,
1,151,1,0.6293616908752688,
0,638,0,0.22595366086049745,
1,135,1,0.8703146427522384,
1,61,1,0.9287928767054524,
0,104,1,0.922080288267116,
1,385,1,0.5990218524671685,
0,285,1,0.6179758993615574,
0,603,0,0.17429700942418108,
0,176,1,0.8721008701860647,
0,402,0,0.34549124169521955,
1,598,0,0.055158730158730226,
0,2799,0,0.05555555555555556,
0,397,0,0.3316351026779185,
0,1186,0,0.03824910029729307,
