actual label,LOC,predicted label,probPos,
1,61,1,0.8272970169229465,
0,424,1,0.8515483629632097,
1,18,1,0.8979946766333855,
0,282,1,0.8742110660811415,
0,259,1,0.8441878311315367,
0,264,1,0.7911988762350242,
0,609,1,0.6624220938349622,
0,104,1,0.9350466033652467,
0,263,1,0.7567594493851479,
0,364,1,0.8649949558495085,
0,83,1,0.9305089870937652,
1,223,1,0.8553712299108845,
0,169,1,0.9027587608069032,
1,203,1,0.8533192371762824,
1,98,1,0.971960892276508,
0,24,1,0.9719963796129883,
0,27,1,0.9722804676596974,
1,108,1,0.9219426733704383,
1,8,1,1.0,
1,21,1,0.99872817489558,
1,5,1,0.9997673608405065,
1,193,1,0.9697850406118033,
1,16,1,0.9998190475892372,
1,73,1,0.9987011373979946,
1,49,1,0.9973981130213913,
1,32,1,0.9970279077130524,
1,121,1,0.9056782911103207,
1,6,1,1.0,
0,402,1,0.8141528630209741,
1,3,1,0.999987476924548,
1,10,1,0.9998718000814926,
1,3,1,0.999993883345395,
1,5,1,0.9999702634414989,
0,631,0,0.4266889829589088,
1,51,1,0.9952287395337182,
1,9,1,0.9999999998724929,
1,23,1,0.9983127221646692,
1,6,1,0.9999942967251625,
0,764,0,0.3734225212400767,
0,59,1,0.9987121015258078,
1,156,1,0.996573572367387,
1,17,1,0.9993306701889667,
1,30,1,0.999729936534808,
1,14,1,0.9999958616400019,
0,17,1,1.0,
0,477,1,0.8795684292027218,
0,133,1,0.9766757509811924,
0,135,1,0.9993089669778247,
1,41,1,0.9998324938328557,
0,121,1,0.9978833569761913,
0,28,1,0.9999742787661875,
1,32,1,0.9993242994049499,
1,41,1,0.9974634662156079,
1,141,1,0.9998673622035661,
1,129,1,0.9716744203738662,
1,23,1,0.9999944716602858,
