actual label,LOC,predicted label,probPos,
1,61,1,0.7902277781928654,
0,424,1,0.7959352261750138,
1,18,1,0.8111745234416341,
0,282,1,0.8212166318848105,
0,259,1,0.8081619731121655,
0,264,1,0.7642842859536552,
0,609,1,0.7441016136735799,
0,104,1,0.8438768730013653,
0,263,1,0.7399900495575383,
0,364,1,0.8061353653478646,
0,83,1,0.8433697955814863,
1,223,1,0.8150486154268857,
0,169,1,0.8447844171097249,
1,203,1,0.7965998356792657,
1,98,1,0.9294604322650875,
0,24,1,0.9273757943211145,
0,27,1,0.9476749265356565,
1,108,1,0.8640025566539047,
1,8,1,0.9714953271028037,
1,21,1,0.9199335564067074,
1,5,1,0.9285752804479308,
1,193,1,0.9029627691382058,
1,16,1,0.9307655985585477,
1,73,1,0.9213755898335657,
1,49,1,0.9197346850905346,
1,32,1,0.9212173616076139,
1,121,1,0.8454955222997859,
1,6,1,0.9718340611353712,
0,402,1,0.8031258347525638,
1,3,1,0.9563027344577838,
1,10,1,0.9355583718536424,
1,3,1,0.959073289041843,
1,5,1,0.9471442006115673,
0,631,0,0.3480499791693335,
1,51,1,0.9201152231034339,
1,9,1,0.9712941562655246,
1,23,1,0.9236877853506048,
1,6,1,0.9609394270174099,
0,764,0,0.32277968412350705,
0,59,1,0.9244522830843145,
1,156,1,0.9201079799029175,
1,17,1,0.9252069583931167,
1,30,1,0.9259770107179077,
1,14,1,0.9601700793925791,
0,17,1,0.9717213114754099,
0,477,1,0.8191025968606492,
0,133,1,0.9062203033529576,
0,135,1,0.9238490339102199,
1,41,1,0.9280597845050862,
0,121,1,0.9219229674793518,
0,28,1,0.9449432735936762,
1,32,1,0.9181941083165348,
1,41,1,0.9028468285204332,
1,141,1,0.9286220591820722,
1,129,1,0.8693218944631408,
1,23,1,0.9602580387337613,
