actual label,LOC,predicted label,probPos,
1,35,1,0.97165114188479,
0,13,1,0.9998774694859245,
1,55,1,0.999919495013916,
1,130,1,0.9996138272739479,
0,485,1,0.9921826989318546,
0,46,1,0.9999250217386904,
1,51,1,0.9960955326677985,
1,39,1,0.9986526694429839,
1,35,1,0.9988827704578215,
1,47,1,0.9997550036409667,
1,36,1,0.9994709876366507,
1,44,1,0.9997329212453863,
1,25,1,0.9999526404042671,
0,36,1,0.9999297851068875,
1,4,1,0.9999918528596305,
1,7,1,0.9999922088754575,
1,10,1,0.9999934042179323,
1,112,1,0.9000182340456909,
1,7,1,0.999987693976961,
0,61,1,0.9999717834527898,
1,13,1,0.9999954177542291,
1,44,1,0.9997337144821706,
1,22,1,0.9999964412005877,
1,7,1,0.9999927113104569,
1,7,1,0.9999897174660817,
1,139,1,0.9998154697033466,
1,13,1,0.999953519832512,
0,65,1,0.999879759548677,
0,67,1,0.9997136989303474,
1,24,1,0.9999442732531392,
1,12,1,0.9999858586608387,
1,123,1,0.9997859026501201,
0,32,1,0.9999850185615541,
0,231,1,0.9608358529017161,
1,29,1,0.999988004221182,
1,203,1,0.9853562036661343,
1,383,1,0.7977960460386613,
1,375,1,0.8374223561644275,
0,90,1,0.9998615744698487,
0,26,1,0.9999870346149408,
1,54,1,0.999978524090429,
1,22,1,0.9999700530374355,
1,129,1,0.9994910509537782,
0,54,1,0.9999335849023115,
1,171,1,0.9889596613286965,
1,142,1,0.999736657445738,
1,64,1,0.9998442047374624,
1,22,1,0.9999645664205727,
0,261,1,0.943407882832177,
0,85,1,0.9978125242948355,
0,382,1,0.8995459361517006,
1,14,1,0.9999658988915353,
1,17,1,0.9998822749064218,
1,36,1,0.999956900620278,
1,15,1,0.9999653361648615,
1,4,1,0.9999567924434727,
0,38,1,0.9999666022780452,
1,6,1,0.9999641208046443,
1,26,1,0.9997467439297492,
1,125,1,0.999608954447511,
1,8,1,0.9999747217821804,
0,119,1,0.9991925696947419,
0,80,1,0.9995062601743567,
0,31,1,0.9999923074085393,
0,174,1,0.9973965525828989,
0,47,1,0.9999884262841292,
1,78,1,0.9996434768146398,
1,41,1,0.9980832519529663,
1,13,1,0.9999730592725425,
1,18,1,0.9999537473174478,
1,21,1,0.9999702846713143,
1,107,1,0.9995988596350763,
1,8,1,0.9999728472652656,
0,51,1,0.9999758829959454,
1,23,1,0.9999844931907912,
1,37,1,0.9999279378077878,
1,30,1,0.9999470409694432,
1,147,1,0.9996324466197295,
1,103,1,0.9999230524085215,
1,14,1,0.9999886772387866,
1,14,1,0.9999915131280407,
1,30,1,0.9999863246626562,
1,30,1,0.9999925385799087,
0,84,1,0.9999799360599093,
1,122,1,0.9999843506142927,
1,9,1,0.9999918481170088,
1,237,1,0.9996576025936221,
0,35,1,0.9998922703035173,
1,19,1,0.999989078478252,
0,213,1,0.9997827821920271,
0,70,1,0.9999916453823475,
1,43,1,0.9999784719563106,
1,70,1,0.999966705394149,
0,154,1,0.9999035338508733,
0,217,1,0.9999560592959176,
1,23,1,0.999981198235264,
1,19,1,0.9999956098062459,
0,41,1,0.9999951657786539,
0,233,1,0.9996669021781551,
0,38,1,0.9999894522549185,
0,35,1,0.999993704238312,
1,7,1,0.9999978838781617,
0,62,1,0.9999944245549355,
1,13,1,0.999995001731949,
1,36,1,0.9999433419319981,
1,19,1,0.9999868143548694,
0,11,1,0.9999967260546863,
0,41,1,0.9999351921922031,
1,136,1,0.9999901002383526,
0,116,1,0.9996552484638513,
1,34,1,0.9999966322564784,
0,148,1,0.999939625192753,
0,21,1,0.9999970045338248,
1,28,1,0.9999469886691947,
1,7,1,0.999996911902395,
1,34,1,0.9999977099844466,
1,18,1,0.9999972740442157,
1,58,1,0.9999913902805704,
0,343,1,0.9363834636043634,
1,8,1,0.9999848957843366,
1,42,1,0.9999802710992967,
1,26,1,0.9999728986971756,
1,306,1,0.9334361330374554,
0,9,1,0.9999933292223828,
0,25,1,0.9999926064621848,
1,13,1,0.9999924849529467,
0,61,1,0.999963678488988,
1,91,1,0.9999100685162805,
1,174,1,0.9575802207408517,
0,82,1,0.9998934501385295,
1,38,1,0.9999687368149329,
1,134,1,0.9554535564604206,
0,37,1,0.9999464866156632,
1,25,1,0.9999012873155471,
1,63,1,0.9998016637367222,
0,51,1,0.9999697152673808,
1,38,1,0.9999692177521343,
0,15,1,0.9999611174788317,
1,15,1,0.9999513371848996,
1,7,1,0.9999611769197205,
1,7,1,0.9999705190146246,
1,22,1,0.999980426945141,
1,23,1,0.9999686406341441,
1,33,1,0.9999409951196083,
1,10,1,0.999982190696876,
1,11,1,0.9999828971990476,
1,26,1,0.9999861765838233,
1,29,1,0.9999870224919413,
0,64,1,0.9999844727360525,
0,43,1,0.9999864819717746,
1,12,1,0.9999623078066421,
1,33,1,0.999981537701004,
1,5,1,0.9999822360421975,
1,4,1,0.9999838690056432,
1,9,1,0.9999849077481218,
0,93,1,0.9999369024616904,
1,24,1,0.9999878156178903,
1,64,1,0.9999448954733717,
0,23,1,0.9999769384712527,
1,87,1,0.9999810016051155,
1,14,1,0.9999878177322106,
0,49,1,0.9999853386374417,
0,120,1,0.9995053618368683,
1,32,1,0.9997614904556473,
1,243,1,0.9995840681633261,
1,66,1,0.9999711864481847,
0,9,1,0.9999911391435337,
1,40,1,0.9999894813996901,
1,28,1,0.9999126427827678,
1,48,1,0.9999363220715454,
1,7,1,0.9999914143737223,
1,28,1,0.999988293613961,
1,15,1,0.9999896999855624,
1,29,1,0.9999922622069166,
