actual label,LOC,predicted label,probPos,
0,1185,0,0.0,
1,0,0,0.0,
0,1607,0,0.0,
1,727,0,0.0,
1,55,0,0.4,
1,3,1,0.65,
1,5,1,0.85,
1,113,1,0.95,
1,160,1,1.0,
1,198,1,1.0,
0,185,1,1.0,
0,381,1,1.0,
1,36,1,1.0,
0,0,1,1.0,
1,135,1,1.0,
0,1326,1,1.0,
0,71,1,1.0,
0,3010,1,1.0,
0,451,1,1.0,
1,84,1,1.0,
1,0,1,1.0,
1,0,1,1.0,
0,31,1,1.0,
1,43,1,1.0,
1,220,1,1.0,
1,49,1,1.0,
1,67,1,1.0,
0,383,1,1.0,
0,177,1,1.0,
0,353,1,1.0,
0,194,1,1.0,
0,2064,1,1.0,
0,290,1,1.0,
1,224,1,1.0,
1,1253,1,1.0,
1,27,1,1.0,
0,251,1,1.0,
1,85,1,1.0,
0,947,1,1.0,
0,503,1,1.0,
0,218,1,1.0,
0,317,1,1.0,
1,211,1,1.0,
1,118,1,1.0,
0,358,1,1.0,
1,77,1,1.0,
0,215,1,1.0,
1,126,1,1.0,
1,200,1,1.0,
0,1310,0,0.024166666666666666,
0,753,0,0.02436809170173413,
0,1671,0,0.024166666666666666,
0,114,1,0.7071585474447095,
0,608,0,0.06460496794871853,
0,81,1,0.8745115586610434,
0,98,1,0.8665578364867669,
0,173,1,0.8555520084939756,
0,709,0,0.06462369388286884,
0,1116,0,0.06460496794871795,
0,704,0,0.06467900413081179,
0,3042,0,0.08368041062578878,
1,63,1,0.8803055622666127,
0,566,0,0.11386812253754112,
1,151,1,0.7046783962039117,
0,638,0,0.2662460181806988,
1,135,1,0.8783207108607511,
1,61,1,0.9400459053210668,
0,104,1,0.9634556334838846,
1,385,1,0.5807319091043428,
0,285,1,0.6851471161838335,
0,603,0,0.2021223980924038,
0,176,1,0.9101978865666226,
0,402,0,0.49539878843151175,
1,598,0,0.023287671232923406,
0,2799,0,0.02328767123287671,
0,397,1,0.5000816218715299,
0,1186,0,0.07535622979171366,
