actual label,LOC,predicted label,probPos,
1,35,1,0.9123984093894016,
0,13,1,0.9132562336853398,
1,55,1,0.913256700249014,
1,130,1,0.9134536258161692,
0,485,1,0.9137501028878283,
0,46,1,0.9138705293975594,
1,51,1,0.913787587184584,
1,39,1,0.9139920399913357,
1,35,1,0.9145054741321237,
1,47,1,0.9700980045715413,
1,36,1,0.9700920896447082,
1,44,1,0.9703974391137857,
1,25,1,0.9704993725012822,
0,36,1,0.9705964095479503,
1,4,1,0.9705978666109436,
1,7,1,0.9707919366689118,
1,10,1,0.9708880553812985,
1,112,1,0.9933403944411937,
1,7,1,0.9999997914730839,
0,61,1,0.9999994984568428,
1,13,1,0.9999999160761843,
1,44,1,0.9999929170910115,
1,22,1,0.9999999286223721,
1,7,1,0.999999876404754,
1,7,1,0.9999997593789379,
1,139,1,0.9999949296245996,
1,13,1,0.943033754986166,
0,65,1,0.9706295645049738,
0,67,1,0.9706252602792601,
1,24,1,0.970631335785616,
1,12,1,0.9706322266976292,
1,123,1,0.9708894887971462,
0,32,1,0.9710679427047888,
0,231,1,0.9706527938314249,
1,29,1,0.9708208760120149,
1,203,1,0.9705346598343262,
1,383,1,0.9086041469624011,
1,375,1,0.940966631823018,
0,90,1,0.970927615394723,
0,26,1,0.970930009164808,
1,54,1,0.9709298474361594,
1,22,1,0.9710141016164757,
1,129,1,0.9710882779081336,
0,54,1,0.9706789704429208,
1,171,1,0.970580907222733,
1,142,1,0.9707836587443106,
1,64,1,0.9709471324857006,
1,22,1,0.9711908408690556,
0,261,1,0.970610819361928,
0,85,1,0.9713130490483763,
0,382,1,0.9213996659103134,
1,14,1,0.9713495548772026,
1,17,1,0.9713482371818405,
1,36,1,0.9714281613585307,
1,15,1,0.971584424450327,
1,4,1,0.9999997309293915,
0,38,1,0.9999996880106691,
1,6,1,0.999999745358813,
1,26,1,0.9999965923888772,
1,125,1,0.9999945457086549,
1,8,1,0.9999997976305203,
0,119,1,0.9999879299960022,
0,80,1,0.999992822123701,
0,31,1,0.9999999745283805,
0,174,1,0.9999583925170905,
0,47,1,0.9999999886465684,
1,78,1,0.9999948881257593,
1,41,1,0.9999997496163682,
1,13,1,0.9999997953332349,
1,18,1,0.9999996278911685,
1,21,1,0.9999997338069063,
1,107,1,0.999994553750505,
1,8,1,0.999999836880338,
0,51,1,0.9999997897813587,
1,23,1,0.9999998912972543,
1,37,1,0.9999997429086843,
1,30,1,0.9999995313737294,
1,147,1,0.9999976916018911,
1,103,1,0.9999992358939356,
1,14,1,0.9999999242228726,
1,14,1,0.9999999433997786,
1,30,1,0.9999998882652086,
1,30,1,0.9999999450005221,
0,84,1,0.9999998041689636,
1,122,1,0.9999998530634964,
1,9,1,0.9999999495595813,
1,237,1,0.9999962366369219,
0,35,1,0.9999988795392731,
1,19,1,0.9999999148877003,
0,213,1,0.9999982131728686,
0,70,1,0.9999999351938207,
1,43,1,0.9999998091690856,
1,70,1,0.9999997423675164,
0,154,1,0.9999990442131585,
0,217,1,0.9999996930491563,
1,23,1,0.9999998385682043,
1,19,1,0.9999999761910925,
0,41,1,0.999999967469245,
0,233,1,0.9999981694956311,
0,38,1,0.9999999337511722,
0,35,1,0.999999965527242,
1,7,1,0.9999999972666501,
0,62,1,0.9999999650634601,
1,13,1,0.9999999776939813,
1,36,1,0.9999995592306513,
1,19,1,0.9999999002219656,
0,11,1,0.9999999830425992,
0,41,1,0.9999995172139808,
1,136,1,0.9999999341803433,
0,116,1,0.9999967998393038,
1,34,1,0.999999975807115,
0,148,1,0.9999995231124637,
0,21,1,0.9999999832821335,
1,28,1,0.9999999498523382,
1,7,1,0.9999999831759967,
1,34,1,0.9999999848363699,
1,18,1,0.9999999827912059,
1,58,1,0.999999934623476,
0,343,1,0.9997363687680758,
1,8,1,0.9999998971895654,
1,42,1,0.9999998555996404,
1,26,1,0.9999997597794772,
1,306,1,0.9981799443981147,
0,9,1,0.9999999700362523,
0,25,1,0.999999960577363,
1,13,1,0.9999999620588064,
0,61,1,0.9999998533424014,
1,91,1,0.9999992693237054,
1,174,1,0.9997834539980233,
0,82,1,0.9999992141631836,
1,38,1,0.9999998147348613,
1,134,1,0.9999968480014682,
0,37,1,0.9999997721199925,
1,25,1,0.9999993162101346,
1,63,1,0.9999983661815314,
0,51,1,0.9999998640487648,
1,38,1,0.9999998165314763,
0,15,1,0.9999998671293533,
1,15,1,0.9999997666924088,
1,7,1,0.9999998573368091,
1,7,1,0.99999986678495,
1,22,1,0.9999998824514147,
1,23,1,0.9999998022967113,
1,33,1,0.9999993843007612,
1,10,1,0.9999998724134226,
1,11,1,0.9999998740133629,
1,26,1,0.9999998909490134,
1,29,1,0.9999999069492755,
0,64,1,0.9999998920080355,
0,43,1,0.9999998860321824,
1,12,1,0.9999996862139113,
1,33,1,0.9999998722942692,
1,5,1,0.999999895796079,
1,4,1,0.9999999052837347,
1,9,1,0.9999999109855434,
0,93,1,0.9999993871099708,
1,24,1,0.9999999189264136,
1,64,1,0.9999994073705043,
0,23,1,0.9999997966552672,
1,87,1,0.9999998453255646,
1,14,1,0.9999998984781214,
0,49,1,0.9999998645586965,
0,120,1,0.9999941430949988,
1,32,1,0.9999987151142818,
1,243,1,0.9999979247685339,
1,66,1,0.9999997132647896,
0,9,1,0.9999999329602722,
1,40,1,0.9999999019298949,
1,28,1,0.9999989969996961,
1,48,1,0.9999993311881334,
1,7,1,0.9999999362231018,
1,28,1,0.9999998978686435,
1,15,1,0.9999999136586417,
1,29,1,0.9999999459150326,
1,7,1,0.9999999482407465,
1,36,1,0.9999999327427391,
0,26,1,0.9999999437466146,
1,6,1,0.9999999530379432,
1,4,1,0.9999999583333044,
1,38,1,0.9999999077176597,
0,9,1,0.9999999591012088,
1,55,1,0.9999998907766733,
1,208,1,0.9999713570681242,
0,392,1,0.9080803497030672,
0,180,1,0.9999912166073385,
1,85,1,0.9999996039556365,
0,78,1,0.9999999486298726,
1,141,1,0.9999994830520063,
0,398,1,0.8452241958335469,
0,11,1,0.9999999669471512,
0,9,1,0.999999921590472,
1,15,1,0.9999999141018823,
1,50,1,0.9999996819457518,
1,214,1,0.9999980563463693,
0,168,1,0.9999993191097358,
1,128,1,0.9999998448485773,
1,127,1,0.999996778015448,
0,41,1,0.9999999584665789,
1,13,1,0.9999999281738761,
1,24,1,0.9999998177977553,
1,5,1,0.9999999693447919,
1,5,1,0.9999999705751212,
1,237,1,0.9999919786647145,
1,181,1,0.9999698626438785,
1,38,1,0.9999998968593309,
0,101,1,0.9999991845538979,
1,18,1,0.9999999723894769,
1,8,1,0.9999999978541331,
0,43,1,0.9999999716183062,
