actual label,LOC,predicted label,probPos,
1,61,1,0.7969241009211532,
0,424,1,0.8149644634140121,
1,18,1,0.8450281900923778,
0,282,1,0.8452339131615221,
0,259,1,0.8213054907210708,
0,264,1,0.7403431559707365,
0,609,1,0.6798395207303871,
0,104,1,0.8780494290266422,
0,263,1,0.6474207338902624,
0,364,1,0.8246758406160618,
0,83,1,0.8700300538365928,
1,223,1,0.824672836488587,
0,169,1,0.8584450279418068,
1,203,1,0.8107256536754092,
1,98,1,0.9217174335442051,
0,24,1,0.9496493723351568,
0,27,1,0.9499598167766685,
1,108,1,0.8939705833006837,
1,8,1,1.0,
1,21,1,0.9482056410374062,
1,5,1,0.9497346965440279,
1,193,1,0.9091245474488943,
1,16,1,0.9497591091082389,
1,73,1,0.9461512846403595,
1,49,1,0.942596230850671,
1,32,1,0.9168856457534982,
1,121,1,0.8109131127170428,
1,6,1,0.9714622641509434,
0,402,1,0.6910855162113765,
1,3,1,0.9214693434139699,
1,10,1,0.9213634710370971,
1,3,1,0.9214651093073691,
1,5,1,0.9212732815603942,
0,631,0,0.1769324060871209,
1,51,1,0.9067523408953434,
1,9,1,0.969912640999819,
1,23,1,0.9145394698862281,
1,6,1,0.9207260736514424,
0,764,0,0.17393865845580678,
0,59,1,0.9162337146077217,
1,156,1,0.9027514519717939,
1,17,1,0.9169760327847548,
1,30,1,0.9179650675308715,
1,14,1,0.9206456711772603,
0,17,1,0.9707264957264957,
0,477,1,0.7700523606130532,
0,133,1,0.8734449474609015,
0,135,1,0.9169408767714788,
1,41,1,0.9193960829952813,
0,121,1,0.9148644159040552,
0,28,1,0.9209108870582915,
1,32,1,0.9173228131673644,
1,41,1,0.9108130349915559,
1,141,1,0.9205972675381968,
1,129,1,0.8728483716721603,
1,23,1,0.9223146838008176,
