actual label,LOC,predicted label,probPos,
1,61,1,0.8800706672053711,
0,424,1,0.8676564091591576,
1,18,1,0.9041373412214814,
0,282,1,0.893738958377968,
0,259,1,0.8838912694643403,
0,264,1,0.8588753828401877,
0,609,1,0.794696804578334,
0,104,1,0.9077329669808485,
0,263,1,0.8081987642632124,
0,364,1,0.8778902400317721,
0,83,1,0.9098445139879443,
1,223,1,0.8832790796519943,
0,169,1,0.9009288532298798,
1,203,1,0.8839032199699955,
1,98,1,0.9712785833581534,
0,24,1,0.9983507067446679,
0,27,1,0.9997396462501185,
1,108,1,0.9391131454700046,
1,8,1,1.0,
1,21,1,0.9920855998003514,
1,5,1,0.9988642025232599,
1,193,1,0.9461057276670031,
1,16,1,0.9992608842320359,
1,73,1,0.9932118582939401,
1,49,1,0.9881814487502096,
1,32,1,0.9636546360875794,
1,121,1,0.8897468850156571,
1,6,1,0.971161825726141,
0,402,1,0.8301791234846421,
1,3,1,0.9711065731331342,
1,10,1,0.9708106788008035,
1,3,1,0.9999485984226281,
1,5,1,0.999797178067088,
0,631,0,0.4424838142376591,
1,51,1,0.9609622184876997,
1,9,1,0.9999999993573182,
1,23,1,0.9953568301189387,
1,6,1,0.9999553708739028,
0,764,0,0.4001200738416334,
0,59,1,0.9955949089927223,
1,156,1,0.9770382642118547,
1,17,1,0.997165610960079,
1,30,1,0.9977002442960554,
1,14,1,0.9999501601266662,
0,17,1,1.0,
0,477,1,0.8821632897268215,
0,133,1,0.9486682481597845,
0,135,1,0.992439985721453,
1,41,1,0.9979832069061387,
0,121,1,0.9839817550974242,
0,28,1,0.9997399221617067,
1,32,1,0.979261448316411,
1,41,1,0.9500321713834496,
1,141,1,0.9975506421857652,
1,129,1,0.9446377327665003,
1,23,1,0.9999772532065778,
